individual	additiveSNPeff	recessiveSNPeff	domSNPeff	mutationType
Ma75	226	101	125	missense_variant&splice_region_variant
GB02	230	87	143	missense_variant&splice_region_variant
VI04	317	78	239	missense_variant&splice_region_variant
CG01	232	72	160	missense_variant&splice_region_variant
LC02	92	41	51	missense_variant&splice_region_variant
Es63	230	108	122	missense_variant&splice_region_variant
St10	238	68	170	missense_variant&splice_region_variant
Es57	218	102	116	missense_variant&splice_region_variant
Ma70	225	104	121	missense_variant&splice_region_variant
Es20	231	110	121	missense_variant&splice_region_variant
Es60	244	89	155	missense_variant&splice_region_variant
Es46	247	114	133	missense_variant&splice_region_variant
Es78	234	110	124	missense_variant&splice_region_variant
Pa67	228	83	145	missense_variant&splice_region_variant
Gf18	215	56	159	missense_variant&splice_region_variant
Ma43	222	104	118	missense_variant&splice_region_variant
Ca12	224	57	167	missense_variant&splice_region_variant
Gs23	235	54	181	missense_variant&splice_region_variant
RI02	244	114	130	missense_variant&splice_region_variant
Ca19	219	67	152	missense_variant&splice_region_variant
Pi18	251	115	136	missense_variant&splice_region_variant
Pa72	257	96	161	missense_variant&splice_region_variant
NU01	242	115	127	missense_variant&splice_region_variant
Cc03	185	83	102	missense_variant&splice_region_variant
Es52	243	114	129	missense_variant&splice_region_variant
Pi12	239	110	129	missense_variant&splice_region_variant
Es56	228	106	122	missense_variant&splice_region_variant
Ma99	223	103	120	missense_variant&splice_region_variant
Pi1	242	111	131	missense_variant&splice_region_variant
Es36	233	109	124	missense_variant&splice_region_variant
Pi86	233	111	122	missense_variant&splice_region_variant
Pa48	227	102	125	missense_variant&splice_region_variant
Ma9	222	105	117	missense_variant&splice_region_variant
Pa36	225	84	141	missense_variant&splice_region_variant
Ma88	224	105	119	missense_variant&splice_region_variant
Es32	227	106	121	missense_variant&splice_region_variant
WT01	247	117	130	missense_variant&splice_region_variant
Es16	250	104	146	missense_variant&splice_region_variant
Pi41	231	108	123	missense_variant&splice_region_variant
AN02	89	26	63	missense_variant&splice_region_variant
Pa77	269	125	144	missense_variant&splice_region_variant
Pa68	225	88	137	missense_variant&splice_region_variant
Br09	169	78	91	missense_variant&splice_region_variant
Ma89	231	106	125	missense_variant&splice_region_variant
Ma56	238	112	126	missense_variant&splice_region_variant
Es41	223	102	121	missense_variant&splice_region_variant
Pi20	232	107	125	missense_variant&splice_region_variant
Es33	240	91	149	missense_variant&splice_region_variant
Ma92	224	101	123	missense_variant&splice_region_variant
Mv05	226	49	177	missense_variant&splice_region_variant
Ma91	208	98	110	missense_variant&splice_region_variant
Ma86	223	107	116	missense_variant&splice_region_variant
St11	250	75	175	missense_variant&splice_region_variant
Pi71	232	101	131	missense_variant&splice_region_variant
Es50	229	108	121	missense_variant&splice_region_variant
Es67	216	90	126	missense_variant&splice_region_variant
Pa100	237	86	151	missense_variant&splice_region_variant
La09	232	112	120	missense_variant&splice_region_variant
Ma2	245	110	135	missense_variant&splice_region_variant
Ma12	236	112	124	missense_variant&splice_region_variant
Pa89	229	88	141	missense_variant&splice_region_variant
Po14	225	72	153	missense_variant&splice_region_variant
Pa61	244	110	134	missense_variant&splice_region_variant
Pa60	257	122	135	missense_variant&splice_region_variant
AN01	76	36	40	missense_variant&splice_region_variant
Ma63	227	106	121	missense_variant&splice_region_variant
Mv93	233	58	175	missense_variant&splice_region_variant
Ma54	233	106	127	missense_variant&splice_region_variant
Pi59	231	107	124	missense_variant&splice_region_variant
Gz29	225	57	168	missense_variant&splice_region_variant
Pi68	208	99	109	missense_variant&splice_region_variant
Pi34	230	109	121	missense_variant&splice_region_variant
Es44	236	111	125	missense_variant&splice_region_variant
Es100	229	104	125	missense_variant&splice_region_variant
Ma6	252	114	138	missense_variant&splice_region_variant
Pa45	233	85	148	missense_variant&splice_region_variant
Pa71	230	84	146	missense_variant&splice_region_variant
Pi28	228	107	121	missense_variant&splice_region_variant
Ma11	241	102	139	missense_variant&splice_region_variant
Ga13	207	88	119	missense_variant&splice_region_variant
Ga95	205	94	111	missense_variant&splice_region_variant
Ma58	213	99	114	missense_variant&splice_region_variant
Pi92	241	112	129	missense_variant&splice_region_variant
Ma98	233	102	131	missense_variant&splice_region_variant
Es17	234	110	124	missense_variant&splice_region_variant
Se26	227	52	175	missense_variant&splice_region_variant
Ma79	223	105	118	missense_variant&splice_region_variant
Po12	232	65	167	missense_variant&splice_region_variant
Mv10	255	56	199	missense_variant&splice_region_variant
Ma38	221	100	121	missense_variant&splice_region_variant
Pa47	246	114	132	missense_variant&splice_region_variant
Ma60	225	108	117	missense_variant&splice_region_variant
Pi7	241	112	129	missense_variant&splice_region_variant
Pi60	226	108	118	missense_variant&splice_region_variant
Cc07	190	86	104	missense_variant&splice_region_variant
Ma37	241	114	127	missense_variant&splice_region_variant
Ma82	218	99	119	missense_variant&splice_region_variant
Pi27	244	115	129	missense_variant&splice_region_variant
Ma27	232	108	124	missense_variant&splice_region_variant
Pi82	238	114	124	missense_variant&splice_region_variant
Ma93	204	98	106	missense_variant&splice_region_variant
Pi81	230	104	126	missense_variant&splice_region_variant
Ma18	232	111	121	missense_variant&splice_region_variant
Am92	235	50	185	missense_variant&splice_region_variant
Ma48	229	108	121	missense_variant&splice_region_variant
Pi96	233	109	124	missense_variant&splice_region_variant
St13	242	73	169	missense_variant&splice_region_variant
Ma5	242	109	133	missense_variant&splice_region_variant
Es76	222	104	118	missense_variant&splice_region_variant
Ma49	217	104	113	missense_variant&splice_region_variant
St06	226	71	155	missense_variant&splice_region_variant
Ma51	212	100	112	missense_variant&splice_region_variant
Gz23	209	65	144	missense_variant&splice_region_variant
Ma50	231	110	121	missense_variant&splice_region_variant
Pi36	233	112	121	missense_variant&splice_region_variant
Pi3	233	107	126	missense_variant&splice_region_variant
Ma53	199	95	104	missense_variant&splice_region_variant
Ma13	235	105	130	missense_variant&splice_region_variant
Br16	169	74	95	missense_variant&splice_region_variant
Ma41	229	97	132	missense_variant&splice_region_variant
Pa96	239	102	137	missense_variant&splice_region_variant
Ca21	223	77	146	missense_variant&splice_region_variant
Es8	225	103	122	missense_variant&splice_region_variant
GE02	237	112	125	missense_variant&splice_region_variant
Ma55	218	103	115	missense_variant&splice_region_variant
Gz07	241	89	152	missense_variant&splice_region_variant
Pa56	210	89	121	missense_variant&splice_region_variant
Pa6	241	101	140	missense_variant&splice_region_variant
Pa63	218	88	130	missense_variant&splice_region_variant
Cc13	173	79	94	missense_variant&splice_region_variant
Pa19	240	99	141	missense_variant&splice_region_variant
Pi58	228	108	120	missense_variant&splice_region_variant
Es55	239	111	128	missense_variant&splice_region_variant
Pa27	247	93	154	missense_variant&splice_region_variant
Ma57	218	104	114	missense_variant&splice_region_variant
Am11	229	57	172	missense_variant&splice_region_variant
TV01	243	113	130	missense_variant&splice_region_variant
Pa14	236	113	123	missense_variant&splice_region_variant
Cc06	181	86	95	missense_variant&splice_region_variant
Pa13	228	89	139	missense_variant&splice_region_variant
Pa24	258	96	162	missense_variant&splice_region_variant
Br19	155	70	85	missense_variant&splice_region_variant
Pi49	228	106	122	missense_variant&splice_region_variant
Pi85	237	114	123	missense_variant&splice_region_variant
Pa86	241	112	129	missense_variant&splice_region_variant
Br21	166	76	90	missense_variant&splice_region_variant
Pa26	236	100	136	missense_variant&splice_region_variant
Se03	229	60	169	missense_variant&splice_region_variant
Pi54	234	108	126	missense_variant&splice_region_variant
GE01	239	112	127	missense_variant&splice_region_variant
Pi51	239	112	127	missense_variant&splice_region_variant
La05	238	111	127	missense_variant&splice_region_variant
Pa53	215	95	120	missense_variant&splice_region_variant
Ma32	214	99	115	missense_variant&splice_region_variant
Es94	240	112	128	missense_variant&splice_region_variant
Es42	229	92	137	missense_variant&splice_region_variant
Es95	220	96	124	missense_variant&splice_region_variant
Br17	159	61	98	missense_variant&splice_region_variant
Ma14	239	110	129	missense_variant&splice_region_variant
Ma73	232	103	129	missense_variant&splice_region_variant
Es88	238	111	127	missense_variant&splice_region_variant
Es92	217	89	128	missense_variant&splice_region_variant
Es22	225	106	119	missense_variant&splice_region_variant
Pi75	213	88	125	missense_variant&splice_region_variant
Es90	213	95	118	missense_variant&splice_region_variant
Pi11	249	99	150	missense_variant&splice_region_variant
Es91	243	116	127	missense_variant&splice_region_variant
Pa92	234	92	142	missense_variant&splice_region_variant
Es98	244	112	132	missense_variant&splice_region_variant
Po11	215	53	162	missense_variant&splice_region_variant
Gs03	212	54	158	missense_variant&splice_region_variant
Cc19	191	86	105	missense_variant&splice_region_variant
Es21	236	112	124	missense_variant&splice_region_variant
Ma65	232	104	128	missense_variant&splice_region_variant
Es14	229	108	121	missense_variant&splice_region_variant
Pa31	230	85	145	missense_variant&splice_region_variant
Es13	230	109	121	missense_variant&splice_region_variant
Ca04	232	72	160	missense_variant&splice_region_variant
Pi39	232	95	137	missense_variant&splice_region_variant
Ma22	217	96	121	missense_variant&splice_region_variant
Pi31	226	108	118	missense_variant&splice_region_variant
St03	235	57	178	missense_variant&splice_region_variant
Pi33	226	97	129	missense_variant&splice_region_variant
Pi29	242	105	137	missense_variant&splice_region_variant
Ma31	220	104	116	missense_variant&splice_region_variant
Pa78	228	104	124	missense_variant&splice_region_variant
Es64	234	111	123	missense_variant&splice_region_variant
Pi94	238	111	127	missense_variant&splice_region_variant
La19	233	114	119	missense_variant&splice_region_variant
Pi14	236	102	134	missense_variant&splice_region_variant
Ma35	236	111	125	missense_variant&splice_region_variant
St14	257	73	184	missense_variant&splice_region_variant
Se27	233	56	177	missense_variant&splice_region_variant
Ma21	234	108	126	missense_variant&splice_region_variant
Pi2	230	107	123	missense_variant&splice_region_variant
Ma34	221	100	121	missense_variant&splice_region_variant
Gz19	233	55	178	missense_variant&splice_region_variant
Pi57	231	97	134	missense_variant&splice_region_variant
Cc15	176	83	93	missense_variant&splice_region_variant
Pi56	218	101	117	missense_variant&splice_region_variant
Es3	241	114	127	missense_variant&splice_region_variant
Es24	233	111	122	missense_variant&splice_region_variant
Pi19	242	99	143	missense_variant&splice_region_variant
Es35	234	110	124	missense_variant&splice_region_variant
Cc04	186	81	105	missense_variant&splice_region_variant
Pi74	232	104	128	missense_variant&splice_region_variant
Es34	237	113	124	missense_variant&splice_region_variant
Pa74	233	105	128	missense_variant&splice_region_variant
Pa42	238	106	132	missense_variant&splice_region_variant
Pa75	241	104	137	missense_variant&splice_region_variant
Pa16	255	121	134	missense_variant&splice_region_variant
Pi15	250	120	130	missense_variant&splice_region_variant
Ma20	232	103	129	missense_variant&splice_region_variant
Pa65	214	99	115	missense_variant&splice_region_variant
Ma83	233	103	130	missense_variant&splice_region_variant
Ma8	233	97	136	missense_variant&splice_region_variant
Ma78	214	103	111	missense_variant&splice_region_variant
Am02	235	50	185	missense_variant&splice_region_variant
Ga91	191	93	98	missense_variant&splice_region_variant
St02	230	67	163	missense_variant&splice_region_variant
St05	215	65	150	missense_variant&splice_region_variant
Pi43	243	99	144	missense_variant&splice_region_variant
St16	235	67	168	missense_variant&splice_region_variant
Po15	218	62	156	missense_variant&splice_region_variant
Am04	206	48	158	missense_variant&splice_region_variant
Am07	226	52	174	missense_variant&splice_region_variant
Am09	216	63	153	missense_variant&splice_region_variant
Pa2	237	98	139	missense_variant&splice_region_variant
Es49	237	105	132	missense_variant&splice_region_variant
Am10	240	59	181	missense_variant&splice_region_variant
Es23	231	108	123	missense_variant&splice_region_variant
Am12	229	58	171	missense_variant&splice_region_variant
Am13	238	56	182	missense_variant&splice_region_variant
Pa20	220	87	133	missense_variant&splice_region_variant
Am16	194	62	132	missense_variant&splice_region_variant
Br12	174	80	94	missense_variant&splice_region_variant
Ga14	210	79	131	missense_variant&splice_region_variant
Ga12	205	75	130	missense_variant&splice_region_variant
Br14	166	76	90	missense_variant&splice_region_variant
Ma23	242	112	130	missense_variant&splice_region_variant
Cc08	179	78	101	missense_variant&splice_region_variant
Am03	234	67	167	missense_variant&splice_region_variant
Br15	157	71	86	missense_variant&splice_region_variant
La11	233	114	119	missense_variant&splice_region_variant
Cc11	192	73	119	missense_variant&splice_region_variant
Pi13	235	111	124	missense_variant&splice_region_variant
Br20	152	69	83	missense_variant&splice_region_variant
Ma77	215	103	112	missense_variant&splice_region_variant
Br23	160	74	86	missense_variant&splice_region_variant
Es53	224	82	142	missense_variant&splice_region_variant
Mv14	232	59	173	missense_variant&splice_region_variant
Ca02	234	68	166	missense_variant&splice_region_variant
Ca16	240	76	164	missense_variant&splice_region_variant
Es43	231	110	121	missense_variant&splice_region_variant
Cc02	177	81	96	missense_variant&splice_region_variant
VI08	338	90	248	missense_variant&splice_region_variant
Cc09	192	71	121	missense_variant&splice_region_variant
Ca03	234	68	166	missense_variant&splice_region_variant
Cc10	179	83	96	missense_variant&splice_region_variant
Am14	228	60	168	missense_variant&splice_region_variant
Cc12	210	87	123	missense_variant&splice_region_variant
Cc17	189	73	116	missense_variant&splice_region_variant
St12	19	5	14	start_lost
St09	16	4	12	start_lost
St07	17	3	14	start_lost
St04	13	3	10	start_lost
St01	23	4	19	start_lost
Se23	19	6	13	start_lost
Se18	18	3	15	start_lost
Se16	14	3	11	start_lost
Se13	19	3	16	start_lost
Se08	10	0	10	start_lost
Se07	10	2	8	start_lost
Se06	13	1	12	start_lost
Se02	17	3	14	start_lost
Se01	10	3	7	start_lost
Po18	14	2	12	start_lost
Po16	11	2	9	start_lost
Po13	18	4	14	start_lost
Po10	16	3	13	start_lost
Po08	15	4	11	start_lost
Po05	14	2	12	start_lost
Po03	15	3	12	start_lost
Po01	19	5	14	start_lost
Mv24	19	1	18	start_lost
Mv19	24	3	21	start_lost
Mv16	18	4	14	start_lost
Mv12	21	6	15	start_lost
Mv11	25	4	21	start_lost
Mv08	14	1	13	start_lost
Mv07	17	2	15	start_lost
Mv06	20	4	16	start_lost
Se20	15	1	14	start_lost
Mv04	16	2	14	start_lost
Mv03	17	4	13	start_lost
La17	9	4	5	start_lost
La16	11	4	7	start_lost
La15	12	4	8	start_lost
La14	12	5	7	start_lost
La10	11	4	7	start_lost
La07	15	6	9	start_lost
La06	14	5	9	start_lost
Po02	18	4	14	start_lost
La04	15	4	11	start_lost
La02	9	3	6	start_lost
Gz31	17	4	13	start_lost
Gz24	23	9	14	start_lost
Gz17	14	3	11	start_lost
Gz14	19	0	19	start_lost
Gz12	14	2	12	start_lost
Gz03	13	2	11	start_lost
St08	15	5	10	start_lost
Gs25	19	4	15	start_lost
Gs24	20	4	16	start_lost
Gs21	28	9	19	start_lost
Gs12	20	2	18	start_lost
Gs11	21	3	18	start_lost
Gs06	22	2	20	start_lost
Gs05	26	6	20	start_lost
Se22	14	3	11	start_lost
Po07	19	2	17	start_lost
Gs04	17	4	13	start_lost
Gs02	16	3	13	start_lost
Gf21	12	2	10	start_lost
Gf15	15	2	13	start_lost
Gf06	12	1	11	start_lost
Ga15	13	6	7	start_lost
Ga11	11	4	7	start_lost
Mv13	19	4	15	start_lost
Ga10	9	4	5	start_lost
Ga09	6	3	3	start_lost
Ga08	9	4	5	start_lost
Ga06	11	5	6	start_lost
Ga05	9	3	6	start_lost
Ga04	7	3	4	start_lost
Ga03	10	4	6	start_lost
Ga02	9	3	6	start_lost
Gs22	18	3	15	start_lost
Ga01	8	3	5	start_lost
Cc22	12	5	7	start_lost
Cc20	16	7	9	start_lost
Pi67	5	2	3	start_lost
Ma59	5	2	3	start_lost
Ma96	5	1	4	start_lost
Pa69	9	2	7	start_lost
La18	11	4	7	start_lost
Pa66	9	3	6	start_lost
Gz04	15	2	13	start_lost
Ma42	4	1	3	start_lost
Pi88	5	2	3	start_lost
Pa11	7	2	5	start_lost
Pa58	7	3	4	start_lost
Pa91	12	3	9	start_lost
Pa76	10	3	7	start_lost
GR03	17	7	10	start_lost
Ma30	4	1	3	start_lost
Pi44	8	3	5	start_lost
Ma71	4	1	3	start_lost
Es72	8	2	6	start_lost
Am06	12	1	11	start_lost
Br13	24	10	14	start_lost
Ma95	5	2	3	start_lost
Ga07	11	4	7	start_lost
Ma100	5	2	3	start_lost
Gs15	23	5	18	start_lost
Es73	8	2	6	start_lost
Mv23	18	2	16	start_lost
Ma76	5	1	4	start_lost
Gz26	17	2	15	start_lost
Pi78	9	3	6	start_lost
Es9	5	2	3	start_lost
Ma94	5	1	4	start_lost
Pa49	6	2	4	start_lost
GB04	10	4	6	start_lost
Pa43	7	2	5	start_lost
Pa46	5	1	4	start_lost
Ca06	16	5	11	start_lost
Pi52	7	3	4	start_lost
Se12	8	1	7	start_lost
Es65-1	5	1	4	start_lost
Ma74	8	3	5	start_lost
Gf10	18	3	15	start_lost
Gf02	17	3	14	start_lost
Ma46	5	1	4	start_lost
Ma90	6	2	4	start_lost
Pi76	9	3	6	start_lost
Gz21	18	3	15	start_lost
Gs17	20	7	13	start_lost
Am08	10	1	9	start_lost
Pi73	10	4	6	start_lost
Es25	7	1	6	start_lost
Pa84	11	4	7	start_lost
Es83	7	1	6	start_lost
Pa85	10	4	6	start_lost
Pi65	4	1	3	start_lost
Ma67	7	3	4	start_lost
Pa55	10	3	7	start_lost
Pa51	10	4	6	start_lost
Ma68	4	1	3	start_lost
Ma44	7	1	6	start_lost
Ma66	8	3	5	start_lost
Es81	6	1	5	start_lost
Es82	5	2	3	start_lost
La08	12	5	7	start_lost
GR02	17	5	12	start_lost
Es84	4	1	3	start_lost
Es66	6	1	5	start_lost
Se24	12	3	9	start_lost
Es86	8	3	5	start_lost
Cc01	10	5	5	start_lost
Am17	20	2	18	start_lost
Ma39	6	2	4	start_lost
Pi89	8	2	6	start_lost
NU02	13	5	8	start_lost
Po06	15	3	12	start_lost
Es38	9	2	7	start_lost
Ma84	7	1	6	start_lost
Pi90	8	3	5	start_lost
Pa64	8	3	5	start_lost
Ma24	4	1	3	start_lost
Pa35	6	2	4	start_lost
Pa5	11	3	8	start_lost
Ma62	7	2	5	start_lost
Se04	20	4	16	start_lost
Pi83	10	3	7	start_lost
Pa52	9	2	7	start_lost
AA02	17	4	13	start_lost
Pa12	4	1	3	start_lost
Pa3	12	5	7	start_lost
Es93	10	5	5	start_lost
Gz30	21	3	18	start_lost
Pi98	6	2	4	start_lost
Es77	7	2	5	start_lost
Ma61	6	2	4	start_lost
Pi87	8	3	5	start_lost
Ma17	4	1	3	start_lost
VI06	36	8	28	start_lost
Pi42	4	1	3	start_lost
Ma81	6	1	5	start_lost
Pi84	8	3	5	start_lost
Gz13	12	0	12	start_lost
Es40	6	1	5	start_lost
Gs09	23	4	19	start_lost
Es39	6	2	4	start_lost
Ma15	8	3	5	start_lost
Pi77	8	1	7	start_lost
Pa33	7	1	6	start_lost
Ma47	4	1	3	start_lost
Es48	5	2	3	start_lost
Pa98	5	2	3	start_lost
Gf03	17	1	16	start_lost
VI01	38	10	28	start_lost
Ma40	5	1	4	start_lost
Es79	5	2	3	start_lost
Pi80	8	2	6	start_lost
GG01	14	6	8	start_lost
Pa1	9	3	6	start_lost
Es75	4	1	3	start_lost
Pi93	7	3	4	start_lost
Ma72	7	2	5	start_lost
Gf24	16	3	13	start_lost
Ma52	4	1	3	start_lost
AA03	16	4	12	start_lost
Gz28	13	1	12	start_lost
Pi97	7	1	6	start_lost
Es19	7	2	5	start_lost
Cc21	14	5	9	start_lost
TV02	14	5	9	start_lost
Pi55	6	2	4	start_lost
GR01	12	5	7	start_lost
Ma26	6	1	5	start_lost
Pi79	6	2	4	start_lost
Pa40	6	2	4	start_lost
Pi26	10	3	7	start_lost
Ma69	5	1	4	start_lost
Es99	7	3	4	start_lost
PB01	8	3	5	start_lost
Pa32	6	2	4	start_lost
Ma16	5	2	3	start_lost
Ma19	7	2	5	start_lost
Am05	17	1	16	start_lost
Es6	6	2	4	start_lost
AA01	15	5	10	start_lost
SV01	13	5	8	start_lost
Es85	7	2	5	start_lost
Pi62	6	2	4	start_lost
Es7	9	2	7	start_lost
Pa30	6	2	4	start_lost
Pa37	9	3	6	start_lost
Es68	11	5	6	start_lost
Pa94	9	2	7	start_lost
Mv21	13	1	12	start_lost
Pa57	8	2	6	start_lost
Ma87	5	2	3	start_lost
Se25	17	3	14	start_lost
GB03	15	6	9	start_lost
LC01	10	5	5	start_lost
Po04	16	3	13	start_lost
Ma45	5	2	3	start_lost
Gs19	17	5	12	start_lost
Pi21	5	2	3	start_lost
Br10	19	9	10	start_lost
RI01	14	5	9	start_lost
AA04	14	3	11	start_lost
Es71	6	2	4	start_lost
Pi72	5	1	4	start_lost
Pa29	8	3	5	start_lost
Ma3	4	1	3	start_lost
Am15	16	1	15	start_lost
AA05	12	2	10	start_lost
La01	9	4	5	start_lost
Pa23	7	2	5	start_lost
Pa88	10	3	7	start_lost
Ma29	4	2	2	start_lost
VI07	27	5	22	start_lost
Pi5	4	2	2	start_lost
Es12	7	2	5	start_lost
Ma10	6	1	5	start_lost
Ma4	6	1	5	start_lost
Ma85	8	3	5	start_lost
GB01	10	3	7	start_lost
Ma80	4	1	3	start_lost
Ma36	6	2	4	start_lost
Pa87	5	2	3	start_lost
Ma33	9	2	7	start_lost
Pa28	8	1	7	start_lost
PB03	7	3	4	start_lost
Am18	13	2	11	start_lost
PB02	9	4	5	start_lost
Es59	8	2	6	start_lost
Pa90	9	4	5	start_lost
Ma75	4	1	3	start_lost
GB02	11	3	8	start_lost
VI04	25	3	22	start_lost
CG01	17	3	14	start_lost
LC02	9	4	5	start_lost
Es63	6	2	4	start_lost
St10	13	4	9	start_lost
Es57	8	3	5	start_lost
Ma70	4	2	2	start_lost
Es20	4	2	2	start_lost
Es60	7	3	4	start_lost
Es46	9	3	6	start_lost
Es78	7	2	5	start_lost
Pa67	9	3	6	start_lost
Gf18	18	3	15	start_lost
Ma43	4	2	2	start_lost
Ca12	15	1	14	start_lost
Gs23	19	3	16	start_lost
RI02	13	5	8	start_lost
Ca19	18	5	13	start_lost
Pi18	5	1	4	start_lost
Pa72	10	3	7	start_lost
NU01	14	5	9	start_lost
Cc03	14	6	8	start_lost
Es52	5	2	3	start_lost
Pi12	7	2	5	start_lost
Es56	6	2	4	start_lost
Ma99	6	2	4	start_lost
Pi1	7	3	4	start_lost
Es36	6	1	5	start_lost
Pi86	6	2	4	start_lost
Pa48	5	1	4	start_lost
Ma9	4	1	3	start_lost
Pa36	9	1	8	start_lost
Ma88	7	2	5	start_lost
Es32	5	1	4	start_lost
WT01	14	6	8	start_lost
Es16	7	2	5	start_lost
Pi41	7	3	4	start_lost
AN02	6	0	6	start_lost
Pa77	13	4	9	start_lost
Pa68	8	2	6	start_lost
Br09	23	10	13	start_lost
Ma89	7	3	4	start_lost
Ma56	8	3	5	start_lost
Es41	7	2	5	start_lost
Pi20	6	2	4	start_lost
Es33	8	2	6	start_lost
Ma92	9	3	6	start_lost
Mv05	24	4	20	start_lost
Ma91	5	2	3	start_lost
Ma86	6	3	3	start_lost
St11	17	4	13	start_lost
Pi71	11	2	9	start_lost
Es50	9	3	6	start_lost
Es67	7	2	5	start_lost
Pa100	8	1	7	start_lost
La09	11	5	6	start_lost
Ma2	7	2	5	start_lost
Ma12	6	2	4	start_lost
Pa89	8	1	7	start_lost
Po14	13	3	10	start_lost
Pa61	8	3	5	start_lost
Pa60	11	3	8	start_lost
AN01	11	5	6	start_lost
Ma63	4	2	2	start_lost
Mv93	18	2	16	start_lost
Ma54	6	2	4	start_lost
Pi59	8	2	6	start_lost
Gz29	13	2	11	start_lost
Pi68	8	3	5	start_lost
Pi34	13	3	10	start_lost
Es44	7	3	4	start_lost
Es100	6	2	4	start_lost
Ma6	5	2	3	start_lost
Pa45	7	1	6	start_lost
Pa71	12	3	9	start_lost
Pi28	11	3	8	start_lost
Ma11	7	2	5	start_lost
Ga13	10	3	7	start_lost
Ga95	13	6	7	start_lost
Ma58	6	2	4	start_lost
Pi92	10	3	7	start_lost
Ma98	5	1	4	start_lost
Es17	8	3	5	start_lost
Se26	15	3	12	start_lost
Ma79	6	2	4	start_lost
Po12	15	3	12	start_lost
Mv10	25	4	21	start_lost
Ma38	5	2	3	start_lost
Pa47	10	3	7	start_lost
Ma60	6	2	4	start_lost
Pi7	9	3	6	start_lost
Pi60	8	2	6	start_lost
Cc07	18	7	11	start_lost
Ma37	4	1	3	start_lost
Ma82	5	2	3	start_lost
Pi27	4	1	3	start_lost
Ma27	5	2	3	start_lost
Pi82	6	2	4	start_lost
Ma93	5	2	3	start_lost
Pi81	8	3	5	start_lost
Ma18	4	1	3	start_lost
Am92	20	5	15	start_lost
Ma48	5	1	4	start_lost
Pi96	8	3	5	start_lost
St13	16	2	14	start_lost
Ma5	8	2	6	start_lost
Es76	7	3	4	start_lost
Ma49	7	2	5	start_lost
St06	19	6	13	start_lost
Ma51	7	2	5	start_lost
Gz23	19	3	16	start_lost
Ma50	10	2	8	start_lost
Pi36	9	3	6	start_lost
Pi3	8	3	5	start_lost
Ma53	5	1	4	start_lost
Ma13	3	1	2	start_lost
Br16	23	10	13	start_lost
Ma41	5	1	4	start_lost
Pa96	8	2	6	start_lost
Ca21	18	3	15	start_lost
Es8	6	2	4	start_lost
GE02	13	5	8	start_lost
Ma55	8	3	5	start_lost
Gz07	16	4	12	start_lost
Pa56	7	2	5	start_lost
Pa6	4	1	3	start_lost
Pa63	11	3	8	start_lost
Cc13	14	6	8	start_lost
Pa19	8	3	5	start_lost
Pi58	8	3	5	start_lost
Es55	8	3	5	start_lost
Pa27	9	2	7	start_lost
Ma57	5	2	3	start_lost
Am11	12	2	10	start_lost
TV01	13	5	8	start_lost
Pa14	9	4	5	start_lost
Cc06	19	9	10	start_lost
Pa13	7	1	6	start_lost
Pa24	11	3	8	start_lost
Br19	24	10	14	start_lost
Pi49	6	2	4	start_lost
Pi85	10	3	7	start_lost
Pa86	7	2	5	start_lost
Br21	22	10	12	start_lost
Pa26	9	3	6	start_lost
Se03	14	3	11	start_lost
Pi54	10	3	7	start_lost
GE01	14	5	9	start_lost
Pi51	7	3	4	start_lost
La05	6	2	4	start_lost
Pa53	10	4	6	start_lost
Ma32	4	1	3	start_lost
Es94	6	3	3	start_lost
Es42	8	1	7	start_lost
Es95	6	2	4	start_lost
Br17	25	9	16	start_lost
Ma14	4	1	3	start_lost
Ma73	6	2	4	start_lost
Es88	7	2	5	start_lost
Es92	8	3	5	start_lost
Es22	7	3	4	start_lost
Pi75	12	4	8	start_lost
Es90	9	3	6	start_lost
Pi11	8	2	6	start_lost
Es91	5	2	3	start_lost
Pa92	9	2	7	start_lost
Es98	6	2	4	start_lost
Po11	14	5	9	start_lost
Gs03	15	4	11	start_lost
Cc19	13	5	8	start_lost
Es21	5	2	3	start_lost
Ma65	5	1	4	start_lost
Es14	6	2	4	start_lost
Pa31	4	1	3	start_lost
Es13	10	4	6	start_lost
Ca04	15	5	10	start_lost
Pi39	10	3	7	start_lost
Ma22	4	1	3	start_lost
Pi31	7	2	5	start_lost
St03	17	5	12	start_lost
Pi33	6	2	4	start_lost
Pi29	7	2	5	start_lost
Ma31	8	3	5	start_lost
Pa78	7	3	4	start_lost
Es64	8	3	5	start_lost
Pi94	10	2	8	start_lost
La19	11	5	6	start_lost
Pi14	13	4	9	start_lost
Ma35	5	2	3	start_lost
St14	10	3	7	start_lost
Se27	13	2	11	start_lost
Ma21	6	2	4	start_lost
Pi2	9	2	7	start_lost
Ma34	6	2	4	start_lost
Gz19	21	4	17	start_lost
Pi57	9	1	8	start_lost
Cc15	13	6	7	start_lost
Pi56	9	3	6	start_lost
Es3	5	2	3	start_lost
Es24	8	2	6	start_lost
Pi19	12	2	10	start_lost
Es35	9	3	6	start_lost
Cc04	14	5	9	start_lost
Pi74	6	1	5	start_lost
Es34	7	2	5	start_lost
Pa74	2	1	1	start_lost
Pa42	8	3	5	start_lost
Pa75	12	3	9	start_lost
Pa16	10	4	6	start_lost
Pi15	14	6	8	start_lost
Ma20	6	2	4	start_lost
